clean_text,label
"Нє, так квитки піздєц, до тебе поїду автобусом певно",0
"той момент, коли почуваюся генієм і ідіотом водночас..",0
"11. Як відрізнити латиша за кермом? Вони здебільшого тугодуми. Я серйозно.",2
"Завжди хочеться шось кинути у парочки, котрі ніжаться на вулиці. Тому що ідіть нахуй, ось чому.",4
"Майонезна баночка - пидорас. Хто замовляє активістів? Хто вбив Катю Гандзюк?",2
"Такий прекрасний момент, коли тобі стає дійсно, по-справжньому, щиро похуй. Коли абсолютно нічого не гребе.",0
"в яких ти зараз йдеш нахуй))0)",4
"Коли я навчуся не пройобувати час для сну на хуйню? Головне зберігати спокій. Всё идёт по плану. ©",0
"ОЙВСЬО, РАХУЙ, ЩО ТИ ПРАБУДІЛА В МЕНІ ЗВЄРЯ",0
"Вирізаю новий паперовий хуй. Чим би дитя не тішилось",0
"У деякому сенсі всі ми бомжі: не можемо знайти своє місце у житті.",0
"Мій йолоп дуже часто поводиться як малий шкідливий гамнюк, але коли мені погано, як от зараз, я переконуюсь, шо він мене, все-таки, любить.",1
"Може я підоресса?",2
"ну він пізда",0
"уйобок, я так з цього заорала",1
"Бля. І всьо. І піздєц. Не знаю, чи є кращий серіал. Певно нема. Особисто для мене.",0
"ну бля, а мені то нахєра?",0
"Словом таке, пуховики взагалі бувають не уродськими?",0
"Та ну його все нахуй з такими реверансами.",4
"ніхто не ридав, ми арали як ідіоти. Давно так не сміялась. Аж живіт почав боліти",3
"Той момент, коли всі збираюттся на Захід, а тобі похуй",0
"- Може я в когось піду візьму газонокосілку? - Влад, ти дебіл!? Це тобі, що Вінниця? В тебе, що тут друзя є???",1
"Ахрана атмєна. Мене врятували: хачапурі, сидр та І., який знає коли писати і як мене відволікати. Не те щоб стало зовсім харашо, але вже не так хуйово.",0
"я, блядь, сказала ківі, значить, ківі!",0
"приснився мені сон, де чувак каже: я взагалі-то не мудак, це тільки з тобою.",0
"нормальні люди всюди є. Але Познань здебільшого завжди була дуже пасивною в тому плані. в 1989році теж там тихо було",0
"Якийсь хлопець тоді підар",2
"такий рудий уйобок мен будив якось щодня о 5й кусаючи за ніс, бо інше я ховала під ковдру",1
"для Віктора Підаровича і ко. Мій бувший викладач з сумом написав шо вони не розуміють слово парадигма.",1
"звісно, лАте. шкода, шо офіціанти в кафе здебільшого цього не шарять і дивляться на тебе як на село, коли замовляєш лАте",0
"Окремо, канєшно, ми поржали з того, що женитись, коли хтось із вас дописує диплом - вері, вері, вері мач хуйова ідея, і урок для нас обох полягав в тому, щоб більше ніколи так не робити",3
"хештег піздашкірі",0
"вписки, от як бомж. На мене ще й друзі в яких живу образилися на щось, взагалі торба",3
"так і мудак і скотиняка і ще купа епітетів",1
"Астра, я знаю, що то ти Але незвично піздєц",0
"А що, у нас війна закінчилась, що медвечуківська шльондра дефіс кума хуйла знову світиться на національному телебаченні?",1
"У багатьох є це відчуття, що в усіх бідах винна одна єдина паскуда.",3
"всьо хуйня, я вже помив голову, треба йти на пари:С",0
"Ну хз заведи тоді собі хворобливі стосунки, це піздєц як весело",0
"Євросоюзом керує сволота. Вони говорять: «Свобода, свобода” , а піди-но купи нормальну траву. (аж послухати захотілось)",3
"а ти - частина тієї сили, що вічно ходить на хуй",4
"Бершидський хуйло яке вбрасує в західній пресі пропутінські меседжі, ""рости і рости"" - що за меншовартісний підхід",1
"Та нє, твоє хуйня, в мене вже імунітєт",0
"А взагалі шось скільки б я не намагалась покласти хуй на навчання, він шось не кладеться і не кладеться.",0
"аххаа ти мені таке вже друга говориш типу за творчість мою можна хватили у всьому іншому ти мудак",1
"Але здебільшого це діє на незнайомцях, коли є можливість представитись не своїм ім'ям і тд))",0
"Їду в Україну заради хуйні з екомаркету.",0
"чоловік, який вперше порівняв жінку з трояндою - геній, чоловік, що зробив це вдруге - ідіот(с) не пам""ятаю хто сказав",3
"Тут всі пиздець які швидкі, ааааааа -\_\_\_\_-",0
"Людей-гандонів не існує, принаймні треба поводитися з ними, ніби це дійсно так.",3
"Можете вважати мене нелюддю,яка невідомо те,що всі люди мають рівні права людини.",0
"нє, ну це піздєц, таваріщі.",0
"Я: ой, я в Рівному давненько не був. Може то в понеділок з'їздити Останній екз: хуй тобі, а не Рівне",3
"Ну охуїти тепер! Єдиний раз запостив таємницю про себе, як мене тут же ретвітнув Заєбісь! Тепер всі знатимуть яке я хуйло.",0
"перестань засирати твітер лінками на жж цього самозабвєнного довбойоба.",1
"у нас є тупа хвойда, тупий хуй і тупа пизда. кояшик, ти, канєшно, селебріті, але роль ти собі ще не вибрав.",1
"І знову в бомжі свої скарби із смітників возять,",2
"5:54 Сусід, з жахливим шумом, закидає камені в машину. А чому б і ні?! І похуй, шо я хочу спати.",0
"Але як тут бути добрим, коли навколо стільки уїбанів, а?",3
"Навчився робити піздаті бургери, кожен вечір знайомі ходять.",0
"Моє ставлення до понтів приблизно таке: ''Вимахуйся і рости за рахунок інших скільки хочеш, все одно ти - гівно'' Вибачте, інакше ніяк.",1
"а ще ловила язиком сніжинки. мам, я ідіот",0
"кпішники в моїй кімнаті - це як жива стрічка тві: шутки про один раз не підарас, разгаворчікі про атнашенія, мати і ахахах",2
"Ну то таке, доїде Мости то особливий піздєц",0
"хуй міцніший,",0
"Прийшли в мажорний заклад як 2 бомжі. Всі гламурниє кицюні на нас втикають))",0
"ні, ну серйозно. я могла ридати, як ідіот, а потім через один дзвінок чи повідомлення почати усміхатись, як щасливий ідіот",0
"""Тільки не починай нести хуйню, тільки не починай нести хуйню, тільки не... Блять"". Мій мозок у будь-якій ситуації",0
"ти шо забув як підари виглядають ?,",2
"Хлоп, що в мене закохався, виявився свідком єгови. Ну шо за хуйня?",2
"Когось життя ніхуя не вчить. І цей хтось не я,",0
"Злочин на користь держави Зайняв у мами Заробив за все життя Нажаль саме оцим запам'ятається Ситниківське НАБУ. Нажаль. ЗЛОЧИН НА КОРИСТЬ ДЕРЖАВИ. Блядь. Дно.",0
"довго трималася, щоб бути ввічливою та не блочити чувака, тому морозилася, як могла, але коли людина починає розмову з прохання допомогти йому щ недотрахом, а потім весь час пише блять і пише, підкатуючи, вимагає уваги, то ПІШЛО ВОНО ВСЕ НАХУЙ, БУДУ СУКОЮ, БЛОКУЮ БЛЯТЬ. фух.",1
"куди вже хуйовіше тебе,",1
"акушерство - піздєц.",0
"і не треба про зайві літери, глянь на night, taught, Leigh і порахуй. так що не лише у французькій так",0
"Я колись доживу до того моменту, коли читаючи минулорічні твіти, я буду пишатися собою, а не думати, яким я був дебілом??",0
"пішли. Минув час. Йду додому, а у дворі Мортал Комбат з бомжів + ожеледиця, це треба було бачити. Боюся, що повз пройду і мені прилетить. І тут вони зупиняються: - о, це ж ви одяг дали? - напевно - щастя, здоров'я вам, йдіть обережно, слизько Я пройшла, а вони далі битися.",0
"Бехерівка вся піздєцова(",0
"Більш за все в цьому всьому мене бісить ще одне: це блядь не корупція фактично? Не ""кумовство""? Не ""кругова порука""? Проти чого, сука, власне і ЗАКЛИКАЮТЬ БАРОЦА, СТРАДАТЬ, НОЙТІ & ПЄРЄПРЯТАТЬ наші західні друзі. Фантасмагорія блядь.",0
"Оце терпіло, доречі, котре все ще щось там продає/купує у русні – канонічний зрадойоб. Риторика один в один, з усим тим лайном, що ллється в твіторі з акаунтів свідків зради. Мінус один ""знайомий"", що підора привів ""пагаваріть"". Поступово очищення оточення йде і в реальному житті",1
"Ну піздєц, може, сьодні я вмру)",0
"От хрін тепер. Завжди діяло і буде діяти: Забітий хуй - залог успєха.",0
"от підарас єбаний,",2
"У трамваї: ""Слідкуйте за тим, щоб жіночі сумки були закритими."" Нема на них ідіоток з Femen.))",1
"нахєра ти мені пишеш, у тебе ж баба є, їй пиши",0
"Що вона сама мудак",1
"та ні, це просто внутрішній ідіотизм людини. Держслужба тут ні при чому. Хоча такий стереотип існує.",1
"на привокзальній охуївші голуби, парочка заходять до мене в квартиру коли відкриваю вікно. нещодавно обісрали монітор і робочий стіл. гниди.",3
"давно Порошенко УкрСіб придбав? особисто в касі вам сказав, що на кишеню собі 700 грн забирає? от скотина!",1
"Мій друг замість ""як гора з пліч"" говорить ""як гамно з дупи"". І, знаєте, в дечому він має рацію \:D",0
"Щоб казали, що урод?",0
"Сьогодні один тато показував мені фото зі свого відрядження, де він з папуасами. Вони тримали укр прапор і надпис путін хуйло.",1
"якийсь дебільний твіт) нашо писати, аби було?",3
"найстрашніше в житті — то коли тебе посилають нахуй в інтернеті. як після такого жити, а?",0
"вже 2 тижні не була. Страшно завтра йти, пізда",0
"Та там вроді в мене останній твіт...я так і написав...""ну я і дурень""",0
"Лежу на ліжку і навколо повно речей, а бажання і сил щось робити рівноцінно їжі яку я сьогодні з'їв. ТОБТО НІХУЯ Я НЕ З'ЇВ ГОРИ В ПЕКЛІ ОСТРОГ ЗІ СВОЇМИ ВІДКЛЮЧЕННЯМИ ГАЗУ І ІНШИХ ВИБРИКІВ.",0
"Я думала хуйові сценаристи, а воно он як...",1
"Вчорашній Майдан це тотальний піздєц. Унило чуть мєнєє чєм полнастью",3
"Підоровськьій хтів вумна щуткануть, а замість цього звично рубанув гівна і сів на пляшку? Це ж треба, яка несподіванка. Ніколи такого не було і от, знову.",1
"гівнюк в зеленому светрі, з вусами, барсєткою та жовтим шаликом напрімєр",1
"Ото ти підор А я думав це на віки",1
"Нахуй українську пошту. Вже 2 посилка загублена.",3
"Нарвався на ютубі недавно на озвучений російською досить якісний документальний фільм про іслам. Точніше, про подорож єгиптянина суніта до Ірану з відвідинами братів по вірі. Ось де темний морок скажу я вам. Просто моторошний пиздець. Він же наступний крок русні у війні з Світом.",3
"Читати абсолютну більшість так званих ""українських ЗМІ"" те саме, що їсти гівно. Безглуздо, огидно і все одно вирве. Мінстець, агов нахуй!",1
"Намагалася щось сказати нідерландською, вийшло - нахуй пуцик.",0
"синій то піздєц, а жовтий то пизда",0
"іди в хуй,",4
"хуйня є це я точно знаю :)",0
"Якшо в твоєму житті стаиться якийсь піздєцик, то він обов'язково тягне за собою піздєц, піздєцище і ПІЗДЄЦБЛЯТЬ.",0
"сука говорити з випусуницями перед випускним неможливо а яка в тебе сукня а ти рєснічкі нарощувати будеш а брови до кого йдеш робити а прічьоска зібрана чи розпущена ТА БРОВИ МАРКЕРОМ НАМАЛЮЮ В ТЮЛЬ ЗАМАТАЮСЬ НОГТІ ЗГРИЗУ ГОЛОВУ ПОМИЮ І ХВАТИТЬ ЙДІТЬ НА ХУЙ,",4
"але йти хвилин 40к. і за 20хв радість вичерпалася повністю, і почав мислити більш критично. у сторону, що кожен з мого гречкосійного роду, обробляв гектарами. а я, уйобок, радуюся, збираюся обробляти 3кг землі, і посадити якісь їбануті вазони, предки плюють на мене з неба за таке",0
"якщо людина думає що ти козел то все що вона для тебе робить в більшості випадків виходить крізь зуби і через жопу,",0
"обожнюю як гг гри на це відповідає ""таке відчуття ніби ти наєбала мене, свого кращого друга, не казавши про це."" це піздєц.",0
"Мене дуже тішить, що для мене це лиш якийсь хуй з гори.",0
"«Ти дорого одягнута, намальована, машину маєш, що тобі з того пожару.» Йди ти нахуй",4
"А „расставить все точки над и“ - це взагалі брєд. ТАМ НЕМАЄ КРАПОК, КУ-КУ. Розставляйте точки над ё. Не будьте ідіотами!",3
"а на разі – продаємо/вивозимо/міняємо золото на буси блядь. І кінця краю цьому пиздєцу не видко.",0
"Твою мать, Ля, ну це піздєц",0
"Щось я розтвітився з самого ранку... Мені просто нєхуй шо робити,",0
"\*продовження. і якщо вважаєш, що та хуйня (о, апять, ташожтаке) варта фотовиставки. якщо для себе - то хоч стелю закадрюй.",0
"Кохання - це хуйня.",3
"так бездарно програти ще треба вміти,",0
"Хай то буде дуже суб'єктивно,і можливо не правильно, але люди,які отримують пенсію і в Україні і так званих днр-ах,лнр-ах,не люди, а гниди",2
"Збираємо підписи в петицію про те, що я ванільне чмо?",0
"Анубіс найбільш піздатий Ще Осіріс і Ізіда сасні, але Анубіс то вах",0
"Панки теж для багатьох бомжі, говнярі. Та по факту, все що виділяє тебе добровільно з прийнятого натовпу робить неформалом)",3
"от і я про що. легше одного годувати, але класного. хай навіть не ідеального. ніж купу засранців і мудаків.",1
"Випила вина = написала колишньому що він козел.",1
"а то правда, що коли в укртвішного забрати твіттор, то він ше місяць буде ходити і поводитись як підор?",1
"Як такий хуйовий — іди хоч ПостНауку почитай,",4
"Свята в хату - срака в милі.",0
"Яка я зла, в людей з віком ідіотизм лише множиться. Не визнаю цієї ""апріорі"" старецької мудрості",2
"тут туалет один на всіх, і я зараз дивлюсь як чувак дістав свій хуй і пісяє лоооол",0
"Забітий хуй, залог успєха)0)0)",3
"якщо не будеш нічого робити, то так і залишишся ідіотом",1
"як поняти шо твій роботодавець не піздюк галімий?",1
"Поясню, чому ви довбойоб згідно знаку зодіака. За скромну плату.",1
"та кинь вже нахер цей мед і йди на художніка",4
"- мацько подивись пожалуста "проповедника". раз в жизні тебе шось прошу - не думаю шо.. матір божья тупий серіал про копів в якому грає росс",3
"палучай абратно чмока =* взаємного))",0
"Зате коли я думаю, що було б непогано хоч трошечки, хоч на півшишечки закохатися, я не відчуваю (до нових людей) ніхуяшеньки подібного на це.",0
"Я просто не виношу тупих людей, які всюди сують свою думку, котра нікому нахуй не здалась.",3
"Ніби це тебе не робить гівнюком,",1
"встала і пішла Він за нею Вона: ти чьо придурок, я йду в туалет, нащо за мною ходити?",1
"краще б виділив кошти на мізки комунальним службам та на чистку вулиць, кретин такий",1
"Я, без перебільшення, так здивований, що 13™ виявився: • пиздлом • хуєсосом • бидлом • додайте своє Навіть не знаю, що ж сказати тепер. Знаю одне: зрадойоби, що в очі їбуться & поширюють те гівно не зупиняться і не підперхнуться. Оце і все. Я ЛЬОТЧИК! Я В ТАНКЕ ГАРЄЛ! (с)",1
"- Не хочеш вибачитись? - Вибач мене, мерзота.",1
"бо лаконічно то піздєц, особливо коли мене нічого з літератури не лякає і в кіно майже нічого",0
". з мудаком все ок. я максимально підходжу,",1
"Блядь, надто багато на раз. Тепер думай як розгребсти",0
"Ні, не правда. Українські ядерники перманентно п'яні, бо їм хуйово.",3
"Ну єслі заблочить я забю хуй на ето",0
"Підари)",2
"Провела ахуєнний день, відключивши всі гаджети. Ні одна мразота з роботи не змогла до мене добратись і вкотре виїбати мій мозок. Відчуваю себе Дейенеріс Таргарієн, яка обклалась драконами, всі хочуть її спіймати, але натомість сосуть хуй.",1
"Гівнюк водій не зупинив маршрутку. Останню. Дуже больно.",1
"З'їдаєш щось смачне, радієш теплій ковдрі на твоєму тілі, раптово замислюєшся, що всі, кого любиш, помруть, все, чим дорожиш, зникне, а йобана ковдра на твоїх ногах колись дістанеться бомжам, і все, потік не зупинити.",0
"на мою необ'єктивну думку, у списках здебільшого одні алкаші і люди, які ніхуя не вміють робити, тіпа директора школи.",3
"і зрештою... Тобі то нахуя такого ідіота?",1
"Я не розумію в чому призначення подруг, окрім як скидати їм лінк на сторінки бісячих баб і чути у відповідь заспокійливе "Та вона піздєц".",3
"Ото пішла мода на потертості та розводи, і тепер тяжче зрозуміти, чи той хлоп свої джинси з бомжа зняв, чи він на стілє.",0
"Як казав один мущіна "піздарікі на волшебном шарікє"",2
"Ці тисячники, піздєц",3
"Йду на роботу і слухаю Slayer. Піздєц сьогодні моїм колегам...",3
"Бо в мене були ВСІ шанси на 200 Пішло б воно все нахуй",0
"У мене так руки трусяться, шо піздєц.",0
"ну якщо запис, то да, а якщо лайв то ніхуя",0
"любов для дебілів.",3
"міряла вєсьма не погане плаття, але з такими дебільними лямками, шо жоден ліфон під нього не вдягнути, а ходити з торчащими сісями (навіть моїми) буде слішкам визивающє -_- життя боль, вдягнула назад свою футболку-мішок",0
"ендрю, ти тупий",1
"За слово "тян" взагалі нахуй з реплаїв вижену!",4
"ідіть нахєр зі своїм сексом, сучари :D",1
"слухаю то всьо, як вона пробує цю всю хуйовіну зліпити до купити та інтерпретувати так, шоб воно "чесно, Наталь, от прям так і було", то мені стає дуже сумно",3
"а якщо серйозно, Єво: мудакам тут не місце. Тому нахєр всіх їх, далеко",1
". псст, Сірожка чесно скажу, я ставлюсь до тебе як до рідкого гівна, але з Миросею ти здивував навіть мене. Загрався. Піздарики.",1
"Псіхуй, веселись.",0
"відрубати світло і тепло сходу країни – НАДА СРОЧЬНА блядь гг",4
"то твоє діло - хотіти чи не хотіти. Мені похуй, з ким бухати. Аби бухати",0
"Жити самому хуйово, тому що нема кому задушити тебе вночі подушкою.",0
"хуйове життя у всіх. але не всі це усвідомлюють.",0
"Та пиздець, я так іноді радію, що мала і слабка, бо вже б сиділа",0
"Цікаво, а я ще не забув, як це, кохати? Да, блядь цей твіт без мата:)",0
"окаааай. одне уточнення: я точно говорю з тим 17-річним підарочком з пробитими вухами?",1
"Ідіоти які на розі Вол-ВЖит при повороті тролейбуса виїжджають на півсмуги: ви нормальні? Ви дорогу бронюєте? Вам дуже треба? Запізнюєтесь?",3
"Так а що там по лактозі, мені давно цікаво, це хуйня чи ні? Мене було запевняли що молоко не переносить тупо кожен другий, і я просто не розумію проблеми.",0
"Цього разу мудак не ти",3
"А я б листочок з побажаннями піти на хуй",4
"І тебе шизік з нашим святом ^\_^",2
"Чого от коли я ніхуя не їв увесь день, саме зараз в голові грають Колорадоси: А сниться нам горілка баби Дусі Закууска з огірочків і кріля.",0
"та вже пару років як навчився з ходу казати - ти підор",2
"Єбать ви чєрті, я сьогодні випив лише чай і какао, так шо, ідітє нахуй",4
"погоджуюсь Мойо - хуйня",0
"піздєц, на той ваш львофф немає плацкарту вже на 22 мать його серпня. там медом намазано чи як?",0
"Всьо хуйня Верніть Обаму",0
"Хуйова шутка, але лан, спишемо на твою єбанутість",3
"Багато зручного у цього айпедика, але чом він нагрівається? Я про третій,хтось стикався,є така біда?",0
"Поки шукала хороше порно, кінчила без нього. Заїбали хуйню знімати.",3
"Спостерігала, як тупа пізда не розрахувала просвіт свого автомобіля та застрягла, заїхавши на бордюр. Жорстоко гигикнула з вікна власного зручного новенького тролейбуса.",2
"на він гандон ще той!",3
"ніколи не куштував темний Козел? мені воно дуже подобається. минулого літа знаходив його в Ашані. на жаль, в штатах його не видно. здається я тут бачив той Зубр, треба якось спробувати.",0
"Срака-мотика Згадала.",0
"Що б я не прагнула в собі змінити, нічого не виходить. (бо я ніхуя не стараюсь)",0
"Нахуй ти таку фотку виклав Далюайоб",4
"щоби всі крапки над 'і', згодимося, що гімно — люди, а не пісні. ми, старі рокери, не ображаємось, коли нас називають 'говнорями')",3
"І хочеться, і совість кричить "а не охуїла ти чужі книжки красти?"",0
"нахуй такі разклади",0
"Як тяжко переконати себе не робити хуйню, коли ти вже однією ногою на шляху до неї.",0
"крила подвійні. і німб періодично блимає. ну в німби я здебільшого не вірю, аналогічно як і в роги:)",0
"Очікування піздєцки напружує.",0
"В нас підошви мають назву ЧМО",3
"ну та, Свободівці зробили хуйню, але не бачу тут причини для "ААААА Свобода агенти кремля...."",3
"Без моєї улюбленої офіс менеджера, офіс просто сірі стіни наповнені довбойобами. :( Життя біль, коли звільняються люди, яких ти любив.",3
"Роки йдуть, а Стронг як був маніпулятивним лівим підаром так і лишився :)",2
"Кожна людина має свою родзинку - хуйню, котра заважає їй нормально жити.",0
"Щось стало занадто складно робити вигляд, що все добре, фактично й нереально, бо все вері хуйово",0
"ВІд 13 симфонії Вагнера до На відміну - Ну його нахуй один нервовий зрив.",0
"Тоді пали мости, посилай все нахуй Я так зробила лише через рік, після того як усвідомила Шкодую, що так пізно",4
"Спіши послати на хуй поки це не зробив я",4
"Харків - місто дебільних лозунгів: "Не дашь - не продашь" "У мусора есть дом"",3
"Всьо, я вже потрєнів, як скотина, тепер іду їсти піцу",0
"- *пиздить мух* - ... - БЛЯДЬ, ДВІ МУХИ, ВИ НАХУЙ БАЧИЛИ, ДВІ МУХИ ВІДРАЗУ ЄЄЄЄЄ *б'є себе в груди, як Кінг Конг* Просто Марк",4
"просто це люди. Люди ідіоти.",3
"а я пиздив сусідських бомжів",0
"Купила крем нівея за 3 копійки, зняла сторіс як маже його на морду - я бьюті-блогер. З'їздив в село до родичів, виклав фотку місцевої річки - всьо, тревел-блогер! Нічого не маю проти, якщо це стьоб. Але блядь, деякі СЕРЙОЗНО так вважають.",0
"моя тотемна тварина це бухущі бомжі, які називають тебе судариньой і бажають найкращого вечора",0
"Забув що таки уєбан",3
"Яскравий приклад колективного розуму - зала очікування автовокзалу на Деміївській: всі втикають у телевізор, згуртувавшись. Навіть бомжі.",0
"Я або не треба нікому, або потрібна всім одразу. Ідіть нахуй, я хочу гармонії!",4
"Я: можна просто переїхати до львова і цепанути айтішніка. Головне косплєїти піздєц тупу бабу. : головне не ходи з ним чгк грати",4
"Місяць як купила телефон, а він все ще продовжує виправляти "блять" на "болять" Та змирись ти вже, тупий шматок прояву людської геніальності",3
"Коли на мене оглядаються якісь гарні дівчата(таке навіть буває), то я спершу думаю, що у мене хуй на лобі намальований, а потім вже інше",0
"Якщо кум розбив енергозберігаючу лампочку, і на нбого висипався порошок і він ще його вдихнув, як швидко йому пиздець настане?",0
"Приїхав у Вінницю, думав одразу шось сфоткати гарне, а тут крім "ніхуя" нічого нема",0
"“А нахуя вам гарний і тупий, якщо з нього тодку ноль, хіба сидіти і тикати пальцем в його м'язи”",1
"“но ви за цей твітор не забувайте, бо хуйзнахто сумуватимуть”",0
"“Сука, якого хуя? Якого хуя саме зараз я маю їхати з повним вагоном знайомих? Шо це за хуйня така блядь???”",0
"“І буду почуватися, як сволоч”",0
"“Що за хуйня, з самого ранку якась гіперчутливість до звуків і дратівливість”",0
"“Йдемо по вулиці з і нас осіняє: ми-корова-красуня і бомж-чарівник.”",0
"“Блядь, мені треба вчитися, а не футбол втикати, шодєлать”",0
"“Треба дати 1 (одну) квартиру оцій махровій підарасні по типу 13™ і тих з ким він в жопу їбеться по колу, без права продажу. Умова володіння: жити в ній постійно. Має залишитись тільки один, котрого по принципу крисячого короля випустити там де їбуться в очі істоти подрібніше.”",2
"“Завтра я робитиму охуєнну фаршировану курку. Це я так, нагадую прост, шо життя не таке хуйове.”",0
"“Їду з лікарні. Результат: -до піздєца розшатані нєрви -завтра туди ж на аналіз крові -в понеділок знову туди Ахуєть.”",0
"“звичайно не хочеш чути, коли біля тебе стоять кілька тисяч людей і називають підарасом (с)”",2
"“мусіла та пляшка впасти саме зараз, аби весь під'їзд прокинувся нахуй”",0
"“Проспав, блядь( І те що я в маршрутці вже ніхрена не спасає ситуацію(”",0
"“Якесь ідіотське правило - не хочеш обійматись, значить не любиш мене. Мам, шо за брєд?”",0
"“звідки ви блядь лізете?”",3
"“бісить, коли набираєш пару кг для ролі, а потім згадуєш шо ти ніхуя не актриса”",0
"“От укотре переконуюся, що життя саме все розставляє на свої місця: ті, хто не тре — йдуть на хуй (при чому самостійно), а ті, хто тре — ідуть назустріч (при чому теж без твоїх якихось зусиль).”",3
"“Перелізу за комп, кину, забула, якийсь канадський хуй робив”",3
"“підписуюся RT : Я бандерівка. Я западенка. Я кончена націоналістка. Москалі, НАХУЙ ВАЛІТЬ ЗІ СВОЇМИ ВІЙСЬКАМИ.”",2
"“це взагалі зашкварно дуже їхати в мордор, навіть коли тебе посилають по роботі в мордор нахуй таку роботу звісно, але вже як поїхав – сиди мовчи бля візьми сраку в жменю, но нєт, треба вальнути фотку і геотег – дивітьсі, я в москві”",2
"“Який блять ідіот придумав, шо протилежності притягуються”",3
"“де колізєй, де цигани, де психи і бомжі? де офіціанти, врешті-решт?”",0
"“Та піздєц! В Радсаді при Союзі інфраструктура була більш обширна і розвинутіша, ніж в багатьох сучасних міст, не те, що сіл Пам'ятаю, як в нульових намагалися те відродити, але не надовго ((”",0
"“Будь-який український паблік: - Путін хуйло - Рубль на дні - Прапор - Шось смішне - Реклама - Реклама - Вакарчук”",1
"“До мене зараз піздєц дойшло.”",0
"“А потім «ти ревнуєш бо в тебе самооцінка низька» ЙДІТЬ НАХУЙ.”",4
"“Кацапчик подарував шоколадку, колега пригостила кексом. Ідіть нахуй, не затягнете мене в свою цукрову секту.”",4
"“це коли карент муд від "мудак"”",0
"“Чувак в метро такий "блядь, а ми шо в Києві? Ну піздєц" Да, я його розумію”",0
"“Я вже задовбалась вчити цю хуйню.”",0
"“тільки їхнього піздєца...нам вже досить...”",0
"“або не спілкуватися з мудаками ))”",3
"“а. бля. рагуль я, ще 30, часових поясів ж 12.”",0
"“буває, коргі і шиб здебільшого)”",0
"“їду в тернопіль. в маршрутці тут як голубцям в каструлі. тісно,піздєц.”",0
"“Гигантські павуки;плавання в бочках;Кілі орки ранили морґульською стрілою;Трандуіл показаний повним ідіотом.. 8)”",3
"“Я всіх ідіотами зву, себе найбільше.”",3
"“тому питання: чому у мене й досі все хуйове?”",0
"“Щас три часа ночі, вставать в сім, я могла б твітить як все хуйово , но ладно нєт. Не буду”",0
"“Кремлівська зараза.”",2
"“А от дикий пиздець то вже плоскі черви. Любімоє.”",3
"“Ми канєшно підараси, але ж не настільки”",3
"“Ти уйобіще не через шаріки”",3
"“Я б убивала баб, шо мають тонку талію, худі ляхи, але при цьому норм жопу і великі сіськи, ібо нєхуй блять.”",2
"“Далбайоби блядь, слів нема. Помилка в них ше за 2010 рік. Ітого ше як мінімум 1 день простою”",3
"“щиро бажаю смерті всім муділам, котрі казали мені улибнітєсь. і хоч я привітно зустрічала всіх, проте блядь муділ емоційно не обслуговувала”",3
"“"буває у всіх, потерпи і пройде",""мені теж буває сумно,всім буває сумно,чо ти"", ніхто не порадить тобі сходити до лікаря, поки не піздєц.”",0
"“Вулф? (тупий жарт) привези цигарок якихсь, дєньгі віддам”",0
"“Купив кент макбук, питає: - Макс, а тут танчики можна грати? - нє - ну й заєбісь, піздатий ноут, нашо мені ті танки”",0
"“В крайньому випадку то я тобі напишу *йди на хуй*”",4
"ви в сто разів кращі за тих ідіотів, от шо",3
"Ми не єдині у Всесвіті, але єдині ідіоти.",3
"там на дев'ять чоловік є пресслужба. а де пресслужба там і МЗС, пожежники, наркоконтроль і вівчарка Сара. К9 блядь.",3
"розгони здебільшого оскільки вони вели антисоціальний спосіб життя, арешти - здебільшого за дрібне хуліганство і розпиття алкогольних напоїв",0
"Мій піздюк:3",0
"Як ви опше оце вот можете любити? Холодно, слизько, ходиш, як довбойоб і намагаєшся не впасти",1
"передай мячику шо я вже знаю хто йому доклав про гандонів в особі димної суміші",1
"Марк, друже, ти їбонувся там головою?! Курвячий вилупок. В стрічці десять відосів з танцюючою бабулькою підряд. Дясять, курва, підряд. Дякую нахуй, що зробив мій експірієнс кращим, інноватор хрєнов.",1
